"District","FIPS","Year","Gender","Variable","Measure Type","Value"
"North Branford School District","900953890","2010-2011","Female","Suspensions","Percent","5.4"
"North Branford School District","900953890","2010-2011","Male","Suspensions","Percent","14.3"
"North Branford School District","900953890","2011-2012","Female","Suspensions","Percent","4.0"
"North Branford School District","900953890","2011-2012","Male","Suspensions","Percent","9.6"
"North Branford School District","900953890","2012-2013","Female","Suspensions","Percent","3.4"
"North Branford School District","900953890","2012-2013","Male","Suspensions","Percent","11.2"
"North Branford School District","900953890","2013-2014","Female","Suspensions","Percent","2.9"
"North Branford School District","900953890","2013-2014","Male","Suspensions","Percent","8.2"
"North Branford School District","900953890","2014-2015","Female","Suspensions","Percent","3.8"
"North Branford School District","900953890","2014-2015","Male","Suspensions","Percent","9.3"
"North Branford School District","900953890","2015-2016","Female","Suspensions","Percent","2.7"
"North Branford School District","900953890","2015-2016","Male","Suspensions","Percent","8.0"
"North Branford School District","900953890","2016-2017","Female","Suspensions","Percent","1.8"
"North Branford School District","900953890","2016-2017","Male","Suspensions","Percent","8.4"
"North Branford School District","900953890","2017-2018","Female","Suspensions","Percent","3.6"
"North Branford School District","900953890","2017-2018","Male","Suspensions","Percent","7.4"
"North Branford School District","900953890","2018-2019","Female","Suspensions","Percent","2.8"
"North Branford School District","900953890","2018-2019","Male","Suspensions","Percent","8.6"
"North Branford School District","900953890","2019-2020","Female","Suspensions","Percent","2.6"
"North Branford School District","900953890","2019-2020","Male","Suspensions","Percent","7.3"
"North Canaan School District","","2009-2010","Female","Suspensions","Percent","-9999"
"North Canaan School District","","2009-2010","Male","Suspensions","Percent","-9999"
"North Canaan School District","","2010-2011","Female","Suspensions","Percent","-9999"
"North Canaan School District","","2010-2011","Male","Suspensions","Percent","-9999"
"North Canaan School District","","2011-2012","Female","Suspensions","Percent","-6666"
"North Canaan School District","","2011-2012","Male","Suspensions","Percent","-9999"
"North Canaan School District","","2012-2013","Female","Suspensions","Percent","-9999"
"North Canaan School District","","2012-2013","Male","Suspensions","Percent","-9999"
"North Canaan School District","","2013-2014","Female","Suspensions","Percent","-6666"
"North Canaan School District","","2013-2014","Male","Suspensions","Percent","5.5"
"North Canaan School District","","2014-2015","Female","Suspensions","Percent","-6666"
"North Canaan School District","","2014-2015","Male","Suspensions","Percent","-9999"
"North Canaan School District","","2015-2016","Female","Suspensions","Percent","-6666"
"North Canaan School District","","2015-2016","Male","Suspensions","Percent","-6666"
"North Canaan School District","","2016-2017","Female","Suspensions","Percent","-9999"
"North Canaan School District","","2016-2017","Male","Suspensions","Percent","-9999"
"North Canaan School District","","2017-2018","Female","Suspensions","Percent","-9999"
"North Canaan School District","","2017-2018","Male","Suspensions","Percent","-6666"
"North Canaan School District","","2018-2019","Female","Suspensions","Percent","-9999"
"North Canaan School District","","2018-2019","Male","Suspensions","Percent","-9999"
"North Canaan School District","","2019-2020","Female","Suspensions","Percent","-9999"
"North Canaan School District","","2019-2020","Male","Suspensions","Percent","-6666"
"North Haven School District","900954870","2009-2010","Female","Suspensions","Percent","1.6"
"North Haven School District","900954870","2009-2010","Male","Suspensions","Percent","4.0"
"North Haven School District","900954870","2010-2011","Female","Suspensions","Percent","2.1"
"North Haven School District","900954870","2010-2011","Male","Suspensions","Percent","6.5"
"North Haven School District","900954870","2011-2012","Female","Suspensions","Percent","1.4"
"North Haven School District","900954870","2011-2012","Male","Suspensions","Percent","3.9"
"North Haven School District","900954870","2012-2013","Female","Suspensions","Percent","2.7"
"North Haven School District","900954870","2012-2013","Male","Suspensions","Percent","5.3"
"North Haven School District","900954870","2013-2014","Female","Suspensions","Percent","1.9"
"North Haven School District","900954870","2013-2014","Male","Suspensions","Percent","4.0"
"North Haven School District","900954870","2014-2015","Female","Suspensions","Percent","1.5"
"North Haven School District","900954870","2014-2015","Male","Suspensions","Percent","5.1"
"North Haven School District","900954870","2015-2016","Female","Suspensions","Percent","1.5"
"North Haven School District","900954870","2015-2016","Male","Suspensions","Percent","4.4"
"North Haven School District","900954870","2016-2017","Female","Suspensions","Percent","2.1"
"North Haven School District","900954870","2016-2017","Male","Suspensions","Percent","4.6"
"North Haven School District","900954870","2017-2018","Female","Suspensions","Percent","1.4"
"North Haven School District","900954870","2017-2018","Male","Suspensions","Percent","4.4"
"North Haven School District","900954870","2018-2019","Female","Suspensions","Percent","1.7"
"North Haven School District","900954870","2018-2019","Male","Suspensions","Percent","5.7"
"North Haven School District","900954870","2019-2020","Female","Suspensions","Percent","0.9"
"North Haven School District","900954870","2019-2020","Male","Suspensions","Percent","3.4"
"North Stonington School District","901155500","2009-2010","Female","Suspensions","Percent","2.7"
"North Stonington School District","901155500","2009-2010","Male","Suspensions","Percent","14.0"
"North Stonington School District","901155500","2010-2011","Female","Suspensions","Percent","4.6"
"North Stonington School District","901155500","2010-2011","Male","Suspensions","Percent","10.5"
"North Stonington School District","901155500","2011-2012","Female","Suspensions","Percent","2.4"
"North Stonington School District","901155500","2011-2012","Male","Suspensions","Percent","11.3"
"North Stonington School District","901155500","2012-2013","Female","Suspensions","Percent","2.9"
"North Stonington School District","901155500","2012-2013","Male","Suspensions","Percent","4.7"
"North Stonington School District","901155500","2013-2014","Female","Suspensions","Percent","2.2"
"North Stonington School District","901155500","2013-2014","Male","Suspensions","Percent","6.0"
"North Stonington School District","901155500","2014-2015","Female","Suspensions","Percent","2.2"
"North Stonington School District","901155500","2014-2015","Male","Suspensions","Percent","6.3"
"North Stonington School District","901155500","2015-2016","Female","Suspensions","Percent","2.1"
"North Stonington School District","901155500","2015-2016","Male","Suspensions","Percent","6.0"
"North Stonington School District","901155500","2016-2017","Female","Suspensions","Percent","2.9"
"North Stonington School District","901155500","2016-2017","Male","Suspensions","Percent","5.7"
"North Stonington School District","901155500","2017-2018","Female","Suspensions","Percent","1.7"
"North Stonington School District","901155500","2017-2018","Male","Suspensions","Percent","5.4"
"North Stonington School District","901155500","2018-2019","Female","Suspensions","Percent","-9999"
"North Stonington School District","901155500","2018-2019","Male","Suspensions","Percent","-9999"
"North Stonington School District","901155500","2019-2020","Female","Suspensions","Percent","-6666"
"North Stonington School District","901155500","2019-2020","Male","Suspensions","Percent","4.4"
"Norwalk School District","900156060","2009-2010","Female","Suspensions","Percent","5.6"
"Norwalk School District","900156060","2009-2010","Male","Suspensions","Percent","12.7"
"Norwalk School District","900156060","2010-2011","Female","Suspensions","Percent","6.3"
"Norwalk School District","900156060","2010-2011","Male","Suspensions","Percent","11.6"
"Norwalk School District","900156060","2011-2012","Female","Suspensions","Percent","6.1"
"Norwalk School District","900156060","2011-2012","Male","Suspensions","Percent","11.6"
"Norwalk School District","900156060","2012-2013","Female","Suspensions","Percent","5.8"
"Norwalk School District","900156060","2012-2013","Male","Suspensions","Percent","10.5"
"Norwalk School District","900156060","2013-2014","Female","Suspensions","Percent","4.0"
"Norwalk School District","900156060","2013-2014","Male","Suspensions","Percent","8.3"
"Norwalk School District","900156060","2014-2015","Female","Suspensions","Percent","3.7"
"Norwalk School District","900156060","2014-2015","Male","Suspensions","Percent","6.9"
"Norwalk School District","900156060","2015-2016","Female","Suspensions","Percent","3.9"
"Norwalk School District","900156060","2015-2016","Male","Suspensions","Percent","7.3"
"Norwalk School District","900156060","2016-2017","Female","Suspensions","Percent","4.2"
"Norwalk School District","900156060","2016-2017","Male","Suspensions","Percent","8.3"
"Norwalk School District","900156060","2017-2018","Female","Suspensions","Percent","4.1"
"Norwalk School District","900156060","2017-2018","Male","Suspensions","Percent","8.5"
"Norwalk School District","900156060","2018-2019","Female","Suspensions","Percent","3.4"
"Norwalk School District","900156060","2018-2019","Male","Suspensions","Percent","6.6"
"Norwalk School District","900156060","2019-2020","Female","Suspensions","Percent","2.7"
"Norwalk School District","900156060","2019-2020","Male","Suspensions","Percent","4.7"
"Norwich Free Academy District","","2009-2010","Female","Suspensions","Percent","7.1"
"Norwich Free Academy District","","2009-2010","Male","Suspensions","Percent","12.5"
"Norwich Free Academy District","","2010-2011","Female","Suspensions","Percent","12.1"
"Norwich Free Academy District","","2010-2011","Male","Suspensions","Percent","16.1"
